label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P21,30,0.18,0.05,0.41,0.36,17109.29457513828,30751.786154455054,-8254.137948294778,18.81782327445775,66.34672772785464,-16.8825084424023,38.21054249204622,135.24108265183588,-35.095794496698204,18.65918399723942,34.72804142038112,-8.004279536346965,4.392682887894766,6.924613629078356,-1.7205077576629872
P22,1,0.24,0.05,0.4,0.31,26.772742851927063,100.86347180200048,-26.534464475668837,9.078651975178381,25.05913003782959,-6.402353049885487,39.01396027692143,77.01547847383758,-19.524379203990442,8.932811724217046,21.914564459004108,-4.709735332524799,2.7430376968322783,5.478889778343246,-1.2607270195592033
P22,2,0.21,0.07,0.42,0.3,65.28212331552697,258.1296655510938,-73.3641501552172,16.87412184486654,70.11145057421741,-19.36064957435732,28.49152489708628,70.93535131605374,-18.37748134587983,10.123610828684422,25.180968816945487,-4.971690642012469,3.4184569311566606,7.2608104881564515,-1.4268530154303045
P22,3,0.17,0.03,0.43,0.37,252.10824712525834,1210.2496336592162,-336.817926843865,32.972534359033986,176.35924016983412,-48.059947070463494,24.604672488200663,48.69926686750298,-14.892874902863499,20.381780908225483,86.77786666715292,-24.22861237969327,4.969307856024668,20.82627520292976,-5.184122328668966
P22,4,0.21,0.07,0.41,0.31,17.521672036400638,46.32716903151926,-9.122417702538275,8.841085904187922,20.617245403681288,-4.884936516925926,43.80638454467908,102.03519038955997,-31.846135141927117,12.58716796082852,29.70271838909848,-7.315966862358069,2.6357812651908112,4.796631751806345,-1.0044375665089773
P22,5,0.18,0.01,0.44,0.37,12.79978746146211,29.786692835123084,-7.209051120910769,8.656227526129557,21.17538701761012,-5.4161362906289305,27.820749703441336,86.69977273038083,-22.59298501039152,6.793129663558358,20.03082645549017,-4.303679460781416,2.457916768222114,6.427990400224871,-1.3478063699548466
P22,6,0.2,0.01,0.51,0.28,18.98079886015591,35.28269321434024,-6.808691327625821,8.339399391368946,23.934070217410607,-6.071982200400795,5.2199781441794855,17.169489086217407,-4.929565542060256,8.00756799027505,12.171362706268855,-2.3458685759712776,1.931223996436129,4.125235887883342,-0.930709639710042
P22,7,0.26,0.04,0.44,0.26,82.7919191351869,185.45809120082313,-43.00696151323412,9.41675887995169,28.957601457166508,-7.8068406021209595,5.984723774381209,12.830409682502344,-2.8159641402288162,5.247544441073935,9.968627603653637,-2.274756874415007,1.5248272135107395,3.079440663512976,-0.6792594461633713
P22,8,0.14,0.08,0.44,0.34,19.56107345349827,48.28721415696331,-12.240843356375288,9.956983679255726,33.62516746296327,-9.098315084722788,8.586412196681,26.187938835992405,-6.829202268451016,9.202829215558294,30.04454777390196,-7.148320422356459,2.2206802736671545,4.133539885226195,-0.667126826381804
P22,9,0.2,0.07,0.4,0.33,7939.339860900522,36999.78914142065,-10621.03660924164,667.4057145473431,4339.4229007715185,-1256.4990733450916,315.5647848718219,1868.062190988886,-536.33194980679,227.59617746692,1727.4319501838668,-529.5381521559007,31.27525959960748,232.5902400571474,-70.53481857643605
P22,10,0.24,0.07,0.41,0.28,367.26376568108384,1285.5001738903081,-282.92636328289615,24.553259100209246,86.36882526010905,-21.82223908576277,23.551736691601416,62.719084764365164,-18.89389718748433,23.593472226753082,41.32736633349733,-9.312067519259324,13.298691678019566,27.78776054456899,-5.322723563130125
P22,11,0.24,0.04,0.41,0.31,56.61055464204624,234.78895635396432,-65.48698748136009,14.652613325481004,36.0979887722821,-9.13739569079085,7.6071822964551465,17.403188948990795,-4.387425675897551,8.561098297751986,17.28747215871881,-3.409090029073707,2.213768980058404,8.51821156885984,-1.4858627781832947
P22,12,0.22,0.06,0.38,0.34,64.63679941274437,153.0203231174606,-45.880464260404345,2.5993195239796507,6.650831595872076,-1.71287319098739,3.551427428895079,7.985391456351401,-1.6836981971814162,8.761684432475516,17.034855137143275,-3.9466601406025235,1.7632327368972207,4.190045747691425,-0.751164258142639
P22,13,0.22,0.02,0.5,0.26,39.49146053242809,111.79246298179937,-19.145872325817436,2.3464595841618285,6.461683488097347,-1.6448567504797442,67.62426340420517,197.45823246664645,-62.157608362765316,16.418482520552026,28.17224872533517,-5.322646684929415,2.594647078508378,5.127397522595534,-1.0748608513439002
P22,14,0.31,0.06,0.37,0.26,70.7570295254877,341.3184473768591,-54.86546710139691,5.4394763808886655,26.713154531748035,-4.835350497478649,7.829713531054662,13.662619979587738,-3.7090586091508175,10.475029205062755,22.112583003390736,-4.142236161950966,1.82912157554039,4.427646074635784,-1.1496549068743902
P22,15,0.16,0.01,0.44,0.39,77.48080952665866,527.3827274814394,-120.63329836947125,10.914063303676677,71.97492326129264,-10.406169785014336,34.3593464876177,88.98805929985704,-24.764757726559065,9.316485467962144,22.540064747304157,-4.9329280810967,1.455746505764713,2.8203116443170417,-0.7144686423300649
P22,16,0.19,0.01,0.38,0.42,7871.095386553255,26653.87761275361,-8331.80631524671,246.3686648307986,855.6045990049253,-273.84406906461646,101.73011152394247,413.32360116786595,-122.43060795897192,83.12573793634482,417.24910572224303,-130.01590484095837,10.80737434479854,54.61199677126802,-15.994813532399524
P22,17,0.11,0.09,0.41,0.39,26.436445009752163,78.99048292668004,-20.00371319107763,10.506630694258622,31.851378218184596,-8.370390783652436,11.324102714652486,32.65450482836326,-8.561343516702829,7.766868814540052,22.471132371073757,-4.771978497525395,1.3296137252188571,2.9453388118415456,-0.3913689909492153
P22,18,0.21,0.04,0.41,0.34,9.27418083680199,22.32380488059291,-5.071602706414877,6.2613042286037315,15.895270719907446,-3.88646978531948,6.482153445732979,13.178012339781223,-2.7762496452201595,7.896522101173067,14.357525348656129,-2.9475676896317835,2.322775719358226,4.442689785694541,-1.0482250433590559
P22,19,0.27,0.03,0.42,0.28,26.555200920104525,79.94687199676146,-22.778832124951077,6.758533909314253,15.182061547195298,-3.4629305073508325,26.560617305040665,49.44259623761015,-12.614534994139134,10.89091285222752,32.64860421994015,-7.614311793606515,1.8048170973388475,4.183078135254103,-0.8353591781298185
P22,20,0.25,0.02,0.39,0.34,31.40607247648042,90.52572931021578,-26.27126113566159,7.519707438502612,19.94618026010347,-4.454048365481571,5.504676645063743,12.91647708230138,-3.974690559068491,7.288329763891852,13.991263793142824,-3.5531847479487153,1.254390903908514,2.4897196227486416,-0.5530823981289522
P22,21,0.19,0.05,0.35,0.41,138.9836315146596,407.5566079489729,-123.60375579273509,10.83400484371159,33.08364025290273,-8.410650960717003,3.7442203533046237,10.279807342000154,-2.763266989574811,7.583224830342015,18.532993389166847,-4.088661142712977,1.5132267126907784,2.6998117267346817,-0.629307345873578
P22,22,0.22,0.02,0.39,0.37,34.462291313948015,88.55680092819466,-18.764554217635833,10.769927647962366,24.00534519289943,-7.6024540547057935,3.213202608720222,5.33641088924136,-1.5018450422093468,7.066446195607378,12.384310837145467,-2.344457325783606,1.835163939172415,4.7739465191514,-1.0837210674095603
P22,23,0.27,0.05,0.36,0.32,292.633329080912,918.6961710053337,-321.06385772599555,12.018410176973926,34.811319689910235,-9.805779503494724,38.243101536603056,171.14583304206917,-36.13077691961243,14.440748408376699,36.061895706225485,-7.167470244398706,3.717891318608258,7.139732486596941,-1.5592805938613894
P22,24,0.16,0.07,0.36,0.41,27.66591429980665,62.00422068261129,-16.622800397631817,8.223434924913583,16.9324144641303,-4.4830697951412475,26.449247435448797,56.98201502995413,-12.669472281081198,13.32402506566913,25.270338454655864,-5.943630899150539,2.217285400476014,4.515186684901776,-0.8802134849805673
P22,25,0.21,0.05,0.44,0.3,42.672090839565456,128.2892373196629,-40.389230921546606,11.627035964835152,26.28105811885322,-8.705140865475267,85.71414920024421,257.23751352012107,-69.71752599749853,12.296316037652959,31.05863175813787,-6.280308469437105,2.6261692963232357,6.1146416904471135,-1.669363368834799
P22,26,0.18,0.05,0.44,0.33,28.37767747770219,93.80286980723008,-27.488540587908965,13.300466618201117,28.666450354427617,-6.016402450201818,18.589235113893118,34.37885539151167,-8.198743297147198,7.23417633101384,14.267206234547427,-2.9988461440497565,1.2939091991561593,3.7222470639259773,-0.8892490007934096
P22,27,0.16,0.03,0.49,0.32,44.84726740961553,107.54791371717252,-30.180869673684384,9.335307984350958,18.440189075178225,-3.667255409298624,4.524609487968855,18.03043995526658,-5.320203681268376,4.8667265711593295,11.34418016984322,-1.721363561596311,1.4188810801297824,2.7509708582349672,-0.6997130041875138
P22,28,0.22,0.03,0.34,0.41,18.19915149975791,47.09196875955226,-11.243085756399843,7.718551377650638,31.02297291944472,-7.684763118086184,2.954080155597059,6.468003026420563,-1.485763066450887,5.207466773754096,9.227484185526452,-1.837986292506259,2.4882807601897525,6.840731551184672,-1.6252199987403169
P22,29,0.2,0.03,0.47,0.3,41.15680790746448,76.81491116092151,-16.840987008063315,7.066889283760357,16.061983811274786,-4.096980709267224,7.763717178455584,22.389305811640774,-6.081740508298027,6.032929065519649,10.632296335744806,-2.08205312001508,1.70313032296385,3.650880697008278,-0.9941500120743927
P22,30,0.18,0.04,0.41,0.37,103.7941172110637,390.8197908701284,-110.34083603351417,17.376086210703313,82.38488441976976,-22.461236941847396,11.802076156643988,32.250029309786854,-8.042520756353372,9.956237726454837,30.830619313487524,-7.879481291295073,2.0823456085299035,5.374114184719464,-1.177493179960877
P23,1,0.34,0.27,0.19,0.2,59.984097529122344,341.7172531673144,-67.87232941019141,14.619259949896184,27.45523504458148,-7.362493862522416,32.18488314105485,97.50234105594096,-25.03946328293677,69.32485771695252,139.1203713229035,-35.480936328415545,16.596410512486024,42.73238739616386,-11.259724041745615
P23,2,0.33,0.21,0.21,0.25,409.87768868813737,1337.2980398295572,-357.3416621851649,46.004077163490926,204.8200439341482,-51.38796671477548,38.11349108358563,111.8500902516599,-31.678420431477097,85.24329473249367,203.83449242958687,-50.23634896569067,18.332263653473085,50.309562372298856,-14.354548024050866
P23,3,0.44,0.1,0.19,0.27,74.31578787000146,125.21115729781503,-32.522331554588284,24.794120804167516,84.88190447063681,-21.01888432142165,42.25610898207961,103.67209167674014,-27.954608483468988,69.13275118582074,189.07422672881336,-37.02104957899722,12.143561393417556,20.066225903954724,-4.142392327886276
P23,4,0.28,0.17,0.29,0.26,59.55030523578757,214.78163552340155,-59.060705711269094,11.189396232839929,23.46031258802382,-6.2090031375474,26.71331616203363,77.22028020413808,-20.00511167928946,56.5766839606227,128.55827519493386,-31.560670052334643,11.350954346780389,29.288223009794926,-6.680347279219356
P23,5,0.33,0.18,0.21,0.28,721.7113730558656,1557.627343112817,-435.72396311505645,6.725882062503217,23.86155553046909,-6.95672834842956,12.775747196344579,46.21964024184431,-11.511572141240265,19.834018396855353,87.84981680506257,-22.664827954298186,2.9339370596373846,10.753755554740115,-2.6093102670598745
P23,6,0.25,0.17,0.31,0.27,475.851547812023,1591.4434528020793,-478.4913533131915,12.61446860057394,27.30802559369619,-7.48122116396638,14.079754407133674,38.019242436987476,-10.054372439214887,55.57346103893482,99.07717537158999,-21.152386301360597,11.700137613184367,19.4068609943717,-3.6863695294975414
P23,7,0.33,0.28,0.19,0.2,60.10490268233781,235.73037193295937,-65.38630748532805,24.217277161063176,53.633264389927604,-15.693012510474626,37.81320832911485,115.92784030576807,-31.034099015553355,76.12129587906084,167.75867730502742,-41.161732373277005,13.416529775631613,27.277469055213345,-7.254072059882175
P23,8,0.32,0.2,0.28,0.2,47.87104127809792,328.1333918669576,-58.67257796295956,13.893983966635105,31.206658176345023,-7.287396176647309,42.58024425482513,108.11011730986554,-29.098999428980196,81.38932709207828,191.8359491449617,-44.45958627840015,18.279889223269123,52.245477465832366,-11.802673044481178
P23,9,0.34,0.24,0.23,0.19,126.63213685379282,225.1360870515274,-60.35786836946527,15.416098934604623,30.669171971163124,-6.255895332047865,25.345712661999194,88.46587080310879,-22.377664216924195,62.53547090998788,123.42261471333663,-28.77221938155846,12.063728321201914,22.784036297036213,-4.765560506932218
P23,10,0.34,0.15,0.28,0.23,83.71277267182329,479.43824579429145,-99.93713214938917,16.013235662669995,52.35925530047987,-12.29928119959514,45.532330564106054,95.23441160137433,-27.282164481686763,84.45532835630387,202.35079748144156,-53.60698169126411,14.613471796183733,30.076645080178928,-6.380354031730061
P23,11,0.29,0.24,0.27,0.2,231.5922163024628,819.7842091529202,-185.87596759027534,33.500048464242724,88.73087849125119,-20.892973358241978,35.30289842399725,93.0220102738084,-22.84921054157449,78.34925064337779,207.61994781691794,-46.98964065297747,12.038851542677952,24.33145320833504,-5.265114649427371
P23,12,0.35,0.18,0.25,0.22,18.761946709803166,39.667046616056766,-11.77718710509875,14.30840819996484,36.92587029047125,-8.919147043243878,26.89305380991599,69.59466655436938,-15.308463223856341,77.11257949796445,146.65157838079455,-36.42502029341558,12.394113457833846,24.022171477441745,-4.4889387363544975
P23,13,0.31,0.22,0.22,0.25,52.573378928030564,116.65599534207345,-33.092145007703714,18.323960438657874,56.40894850262005,-13.111767927512327,13.985146557031161,44.00959944174716,-11.606055452281137,58.371393316146865,124.51016294129502,-35.06029931196934,5.293771959654004,26.036710983904683,-3.547096379490806
P23,14,0.32,0.18,0.25,0.25,28.181397205187288,102.92289884084315,-22.969510709275394,17.7682664023731,34.38354360131173,-8.740822005613419,43.19940482638681,94.29159062418161,-23.913357992033323,71.10003302851125,154.27280033194873,-40.507826594124516,12.12855763581496,22.987919319176175,-4.5732639631792775
P23,15,0.39,0.11,0.25,0.25,45.741283093698954,140.86444693610574,-37.29210136347625,24.277003644864337,42.71127064597175,-9.377812787487468,33.488248402954554,75.32927677855066,-19.42114390789706,78.30597324498021,164.313945296386,-34.34711288639543,12.602721874406605,22.905558007043076,-5.576360021640646
P23,16,0.36,0.17,0.25,0.22,34.8435967348373,59.98129699201036,-14.975659494181157,11.005484101912142,23.642534526093137,-5.840803827148377,36.11260424794168,83.37755001831587,-23.304030824139875,72.64002546754091,199.89587022468035,-52.652734220109295,10.801863515533672,23.811158190145594,-6.853105384373319
P23,17,0.27,0.2,0.29,0.24,115.03098821680611,710.6200141340179,-205.37691132910487,36.0489706430249,130.50731215514386,-33.083554916620514,47.06696260548935,160.51450625760128,-40.75257967546173,80.09201987372742,164.36733370166849,-43.90505381197977,12.115839080107904,20.653760795260332,-5.08738065129214
P23,18,0.26,0.24,0.22,0.28,86.35869331921597,205.8735962947718,-54.78622958635416,22.17790920003315,57.60423846651376,-13.338329990772499,27.44741302467351,105.77171881222961,-26.436392081237965,82.91937187325344,194.53012160426027,-49.47872039747477,7.659010191284357,17.04956441761725,-3.1425116784903286
P23,19,0.29,0.27,0.21,0.23,36.301662874364176,79.66594270075615,-22.809191876473744,20.465535993957584,45.36643915776041,-12.619416753584886,23.68744742114709,59.37104178472457,-17.00906362833306,75.08292822071384,175.08729784259268,-49.22639300895836,8.87828800362372,15.941317687902579,-3.3270472199433674
P23,20,0.31,0.27,0.19,0.23,144.84122473639422,585.6854877352423,-161.7665255662089,22.28688540093792,76.28501886634734,-17.924325843773527,39.64014895219616,99.13431984935004,-23.66533879331681,47.85949903712705,106.81239465370362,-28.667610800458498,11.338343272076278,21.176810360772556,-4.04363895345022
P23,21,0.28,0.21,0.23,0.28,41.737732305034925,93.47208404030052,-18.530741220540587,20.684393749538657,58.358409660304886,-15.649518506911344,34.387737541750134,67.50498407610547,-20.55859406788616,62.04450980066721,198.53493608159272,-50.32294474626922,10.601280256275661,22.788718498405096,-5.958213453520111
P23,22,0.32,0.22,0.23,0.23,28.14644293601254,62.17180693732172,-15.274707294729861,19.68032339177539,42.94340980816716,-11.699312609865139,34.187264170734366,97.3520780604732,-27.502449000055467,82.04415687651058,235.28598143653983,-64.0022322426768,7.014735014974574,15.610932025678405,-3.584379455417104
P23,23,0.26,0.19,0.31,0.24,126.81653743414236,435.5964504737908,-98.69754079790013,27.409667117571686,71.50140434500906,-17.612032174781966,27.766094635392847,54.88219559052891,-16.610698834541104,81.37908967513535,246.00293371017776,-67.66143159724355,5.48870004150481,15.467546651744263,-3.415994080782351
P23,24,0.32,0.16,0.28,0.24,300.26431370248423,1336.2375058426935,-384.5810961668801,16.44409706274727,41.05784445215315,-9.154487273645994,49.49565435596449,122.59328589523196,-30.643907707044914,50.47282853005095,120.66929937991569,-23.74104815358124,6.139766772033022,20.08891236186669,-5.109342123480362
P23,25,0.41,0.23,0.17,0.19,23.006027051940052,63.23311238930342,-16.674463418190488,22.081489252859484,49.911932804402866,-11.100366627592589,19.83278808920089,55.49067424905783,-14.11206299660731,51.290544096056166,121.12522460742511,-33.16769406062713,4.806969087925575,10.873358009325846,-2.49816662234613
P23,26,0.35,0.19,0.25,0.21,20.745181751626703,59.04758643585815,-13.941664110204252,18.577350254593327,42.81495468701875,-12.521619561005734,37.71999482867189,71.05515772894373,-13.600217275233607,59.431867860335025,144.80838457587626,-38.44630314577887,5.270722858520315,9.42271604527879,-2.4671085900935563
P23,27,0.34,0.18,0.22,0.26,35.726135980955995,96.93928562691335,-23.554428419318523,17.355949019456528,34.2891927532966,-6.991620052277975,23.952786169657458,61.191163593378235,-16.35152498756565,66.74189203104476,161.91560160359558,-46.49216162332272,6.837146312434907,12.479605956444043,-2.8870024467751265
P23,28,0.36,0.24,0.16,0.24,43.61828925637109,140.8085535362165,-36.87520700108317,17.28318047120092,43.111042658764305,-11.127312879039163,40.34737907734893,114.34744863790468,-29.86464390066026,58.11571071073692,129.49164872387354,-31.48177981890718,5.2037996565852325,10.43738296117939,-2.6082770702835796
P23,29,0.29,0.16,0.26,0.29,58.1985415620758,130.2509753002753,-30.806223306451518,18.76048078958575,57.59840830411167,-13.416283682748347,68.11355614335665,163.7403581144996,-40.75446317900653,59.10075786598674,144.38644031819686,-36.3452473714069,7.367561934015903,20.24852640667899,-4.855115235456587
P23,30,0.28,0.21,0.28,0.23,20.939060709658687,105.5531340602569,-20.064207986150613,16.855863555344307,44.56250780919737,-12.17929028733333,21.226835277387273,57.62584879475702,-16.246498235987747,45.62591386195426,127.74513220222772,-34.36427010319932,5.888437497827531,10.863414255944159,-2.5822434799862464
P24,1,0.36,0.16,0.26,0.22,65.22897073391235,187.88663856400325,-46.18401380424608,18.659984503849866,40.53071760169283,-12.731450148707243,72.53867912686488,265.3783356147616,-67.98938636837782,34.32935170828347,70.43680705726909,-12.96835052521393,3.555813703338056,7.852486789136359,-1.5779027811919133
P24,2,0.35,0.22,0.19,0.24,47.99214674244664,132.33421059644988,-41.69829749540293,33.538678621344005,85.5313806068153,-25.08011547376068,105.93610374790927,430.58469318049424,-90.40927605380095,28.112907229246815,58.96459185915307,-13.853148099115018,2.9021491890549362,5.971844801199804,-1.3453180169652748
P24,3,0.28,0.19,0.22,0.31,23.0976682662617,48.02479364450952,-11.006928672526405,15.639271305964067,48.874995165724044,-11.586790419080828,60.32784817155287,184.96597956222092,-51.855175124841715,37.851433670777354,73.8425883571287,-18.24833801487804,3.088431407193496,6.94894621813692,-1.2539783656238865
P24,4,0.4,0.18,0.12,0.3,13.325634563337719,53.69748537820479,-12.735106907154554,19.07746697214883,54.75267853697159,-14.526377068322665,15.386455943545165,33.58839011532185,-9.8600492439699,28.63399023973367,67.40598689117782,-12.460131553778986,2.754155845127874,5.894621792701426,-1.2798806299524907
P24,5,0.22,0.3,0.27,0.21,79.97746339458021,229.55006213524436,-66.50446836039667,21.122305571821528,68.38834610414882,-18.227670062922993,60.977787554849094,156.69872677546152,-51.17041200933119,46.27031455830383,98.56806870412247,-23.644522588030494,2.4775480193447126,5.753077047789791,-1.0766954486964684
P24,6,0.38,0.15,0.18,0.29,48.42649505187659,154.12067448093455,-42.4286172697695,18.585895382808907,61.57680547925084,-15.675609746381777,10.99545544777239,50.23418545632665,-9.538871724096392,40.2724993633113,97.14852327530299,-21.561215166549125,3.1618643090037573,6.458994074266519,-2.0150886359948603
P24,7,0.28,0.25,0.19,0.28,49.13117820796364,97.46840131022232,-23.93144660473182,17.338483421441197,46.09431867464784,-12.71345790245131,79.57775672560736,241.01258735814787,-67.46018297148314,32.372741119405894,56.89373916884556,-12.664973673906855,2.4855961764925723,5.53115414089551,-1.2691172388941854
P24,8,0.28,0.21,0.19,0.32,62.30226071220778,106.65708103017828,-23.747647144946466,19.574655615273468,61.69397183963372,-16.42803525100537,37.78470441876394,144.6068087485151,-39.695690935671436,29.445827588073485,45.83539648621002,-8.965991311241876,2.874419758983178,4.981355683566478,-1.0713840130889325
P24,9,0.32,0.16,0.26,0.26,120.19470337663884,279.6405569102154,-73.51725136548109,38.70657760526524,109.60464681787157,-29.72062838599394,63.350933122580265,203.939156878496,-51.54373818266737,38.45373425134694,88.56415559022616,-19.694117671766605,2.44168349537967,4.532853088149505,-1.093308238681539
P24,10,0.29,0.23,0.3,0.18,31.94987445823659,111.39935823405058,-26.562183271249136,17.435271865237905,50.00603118266844,-14.797566331838041,14.74790259706096,39.050271754403866,-11.781830826595687,33.45746966373097,73.62610568974972,-18.057103412535294,3.538193273551213,7.969093778910491,-2.079597323316471
P24,11,0.28,0.24,0.25,0.23,41.2456922394772,104.77937190261328,-31.921732509071667,27.24775472723211,89.03307705057802,-22.537629722743592,40.81539528560238,113.77871389164252,-39.512575258063855,30.41108026963287,91.70550898070564,-22.214086636759998,2.1158333078357967,5.766202310283951,-1.533197479179572
P24,12,0.27,0.25,0.21,0.27,49.937769951586716,182.98729750989594,-48.71323127316949,29.312044997906792,72.69502918450867,-20.60891222643564,127.59699627319253,635.2616722752355,-194.59689519533282,42.76637939500877,152.23028365847046,-38.221773554804436,3.5301830171508395,9.96301686254931,-2.3612441528828803
P24,13,0.4,0.23,0.18,0.19,29.102741159518008,83.60742855296803,-21.650775300291144,11.802076521745324,33.5230921550171,-8.424251713862322,26.302223693761356,81.69801203491963,-20.292217639415245,37.94922772966823,81.21436409011991,-15.548050047871753,2.566928427866988,5.832996912458848,-1.3372534434425343
P24,14,0.31,0.22,0.27,0.2,30.224946185149655,80.62506706516844,-22.38860065973384,24.063394300522923,60.59652725203893,-17.700112153064143,15.553888568302078,44.10378828669595,-12.944158910739658,37.071257108658756,90.91467726612146,-25.316518418801085,2.004720676420376,5.882579640511595,-1.1200897271784864
P24,15,0.28,0.21,0.27,0.24,24.41026964146059,79.39436113706516,-18.601686534411808,28.076634830505263,71.83032176974939,-16.608529892719215,32.217107700983185,109.34687958022933,-29.8718052156959,37.863974289219506,73.04903454088998,-13.66552015170879,3.375562790691239,8.168863710463658,-2.0970108690754956
P24,16,0.35,0.16,0.26,0.23,28.788002205772898,105.59577558017824,-28.67478948677965,45.25734099925708,93.80864186067912,-26.300005510253378,50.02298311540091,105.38419124188582,-27.54646956907151,41.0830265385646,64.841248442922,-11.914147412182606,2.1021355343955466,3.4898899488338837,-0.6637099957586021
P24,17,0.32,0.25,0.17,0.26,42.71371814018623,90.97774228269091,-24.988645120510483,25.228630826420755,71.35627760175271,-18.925574229789195,30.63941866391341,146.5351591582104,-25.76813222978929,29.646708538151643,53.52874484036287,-13.240723447408953,3.4207047802137924,6.167608270019128,-1.3735936689853734
P24,18,0.28,0.18,0.28,0.26,57.729972872551095,298.7643963957396,-63.182833012179,32.626011558829134,105.49471078612461,-22.779819055816787,13.174649266721588,37.266565751557934,-7.542483929195734,35.3114925166411,75.70183781315079,-14.51516569881963,2.4763956587154734,10.135282097855987,-1.5116315127956548
P24,19,0.28,0.23,0.26,0.23,52.49065910211479,156.28685262960786,-40.43462629233317,13.681942345330977,40.45736153854829,-10.720218171613666,30.36574098026042,82.75770886941046,-26.05969531264099,33.10755983806829,66.15693351756222,-13.695065317510144,4.122762860155602,7.123892868968905,-1.2914539604413404
P24,20,0.31,0.18,0.25,0.26,46.27487721256493,169.93852693728047,-45.5080772607507,24.940219130306158,89.25707382758439,-23.346633346613352,14.47137179372363,34.17292930465529,-8.240899571423764,49.44787860439124,104.28702603300373,-26.64496721655417,4.013094707604229,8.867758221596866,-1.713768827430182
P24,21,0.38,0.17,0.28,0.17,61.71538038004985,370.7959130520071,-108.5273666168502,22.78968146165849,76.09614248312218,-19.07454731382094,11.077381331372607,31.79502731317792,-8.209888132766727,26.192878428312255,75.94036241828921,-18.65863995694564,2.88362408210403,4.914957656503317,-1.1882978846147616
P24,22,0.23,0.24,0.21,0.32,26.418765396725234,103.53309182672064,-24.87102150084264,22.241432613365628,77.85317953019907,-19.324171341497664,24.314817177248983,57.289192379634706,-17.332331354382564,29.89474895750714,57.74985052005157,-12.25470056857676,1.9089486971513316,5.83919173181885,-1.1663897044074862
P24,23,0.25,0.23,0.26,0.26,87.42774079217634,327.51646326749324,-90.61708934684036,20.80182164502223,42.031600195018164,-9.849530083107785,25.902650443969087,109.34969651162623,-29.0359379112546,31.38015255454406,82.20956236587381,-16.544418606026028,3.096291191535642,8.476442693788925,-1.7024719527446521
P24,24,0.34,0.24,0.16,0.26,29.25567951172563,96.10124560488563,-17.421975055698248,16.46662965815241,97.17978642695775,-15.745439722365829,18.0138465933805,48.085585033582866,-12.01994633556659,28.72812189918828,64.96846631402077,-15.187012883424376,2.686167600237707,5.284885735006731,-1.193187932599481
P24,25,0.27,0.28,0.21,0.24,31.654989628502726,62.81585041545297,-12.762130391781769,27.41611094892738,79.9472774996989,-20.325582291803105,13.40486228724491,29.039844064829108,-6.823779978258509,22.2940061287735,44.434874915488386,-8.7894227123283,2.99166078397293,5.481371607334322,-1.4469651215521484
P24,26,0.27,0.27,0.22,0.24,678.7045003192115,2575.63415994168,-706.0649549274397,31.965066339155666,132.07273611009782,-33.390230482176946,16.964945937699163,43.570479300265944,-11.903319934199368,35.64701292490922,85.99775474960217,-24.429834458307187,3.874601486980964,21.800965688040435,-6.3605796513038575
P24,27,0.31,0.14,0.24,0.31,22.19588051684429,59.918067553682306,-13.931501577269904,14.111298316211501,43.19253364679862,-11.336389420502922,26.920497227248198,84.27977923105506,-18.520558401654682,34.221573690670276,116.09661573285923,-30.748904439263782,3.987259547405098,8.884467986541853,-1.3387161340227511
P24,28,0.31,0.17,0.32,0.2,51.0189795178002,160.65900845871198,-44.63246033452421,13.603735533545,27.852660103353568,-6.349907296641657,14.357049424912153,25.31413372761338,-6.98253336075734,16.05855488684113,24.550982154363396,-4.627086482066431,2.7502150493932205,5.373090476394125,-1.1843530350412674
P24,29,0.21,0.27,0.23,0.29,30.74113455246545,116.99554175501382,-21.54537888746075,10.565682855060018,29.664933254704138,-8.009727741170563,17.4159588504746,52.35538734750685,-12.708752047693334,22.742622751344015,49.69688265850861,-9.67711942092092,2.2297767830230777,5.134773470169746,-1.1909465689420453
P24,30,0.28,0.24,0.22,0.26,244.99394299161239,552.8382946487359,-117.01213357560265,59.273132752322425,252.85251796110754,-64.71744434379369,21.1660585966968,47.82078821870945,-14.368214194550461,19.61309197686255,44.998937208454585,-10.492296635263527,3.2308467682801227,6.783146302847526,-1.354023095953393
P25,1,0.25,0.24,0.25,0.26,1303.6680692726075,3797.9115030080047,-1286.708510313503,126.62282779600541,599.2576696895685,-160.14315606968555,42.171548255693196,195.38957575981198,-51.015900551970496,34.39458535480175,194.77447929673568,-55.993636914566906,8.323986709731814,43.95528815170836,-12.148880474353948
P25,2,0.28,0.26,0.17,0.29,143.43143781378842,295.47144149880864,-87.10827404601591,15.989774763969152,71.55132550141717,-18.30837627809729,35.60656180128301,112.90703197595512,-34.20948114848398,18.223095311749383,63.55621366147811,-15.32540063690396,4.044204488491389,7.888715458663143,-1.7993192628880406
P25,3,0.25,0.22,0.27,0.26,349.2943269745194,1069.9652489348518,-272.4051259707175,17.582121231944722,45.016008078352456,-13.364498146842555,11.9399726565929,40.511160262508454,-11.853211356793313,30.100119153070832,124.57380288883542,-31.726968882746885,3.712276916465106,13.259688931088338,-3.382255907791109
