label,peak_task_idx,rel_t_sec,h1_total_persistence,lambda2,aspl,h1_zero,best_pair,z_h1_total_persistence,z_lambda2,z_aspl
P9,22,0.5,0.4085376889493473,3.110241594738617,2.431384193563865,0,Theta_mean x p10,1.1588196148986722,-0.4314562222419604,0.9516957278912277
P9,22,0.625,0.11622138583464547,2.3891070669179193,2.2403716368104583,0,Theta_mean x p10,-0.4311704277665661,-1.1543025655663977,0.39237158573916275
P9,22,0.75,0.298813868024594,3.633549849912959,2.046755133481784,0,Theta_mean x p10,0.5620010972360248,0.09309425217148769,-0.1745774487716889
P9,22,0.875,0.3380451611703479,2.9403170514994708,2.230894848731482,0,Theta_mean x p10,0.7753910614562328,-0.6017841291481627,0.36462159666659516
P9,22,1.0,0.011702233210557744,2.64894136741635,1.8653397714869477,0,Theta_mean x p10,-0.9996793004136686,-0.8938514753195399,-0.7057990262722915
P9,22,1.125,0.0,3.997857946403505,1.7808750654289565,1,Theta_mean x p10,-1.0633310163237193,0.45826713633153426,-0.9531290974518645
P9,22,1.25,0.0011841408984999413,4.250110652882966,1.8505932948270163,0,Theta_mean x p10,-1.0568901431405742,0.711118635514926,-0.7489797498214228
P9,22,1.375,0.0012102086571859072,6.4153304964123805,1.3303599928440537,0,Theta_mean x p10,-1.0567483533180304,2.881478236959358,-2.272330100689741
P9,22,1.5,0.0845980535261095,4.653331902047457,1.6249928999773084,0,Theta_mean x p10,-0.6031785674108899,1.115297043654793,-1.4095842119740374
P9,22,1.625,0.15274675917951563,3.607083285609628,1.7623833657315717,0,Theta_mean x p10,-0.23249871734819147,0.06656486203836046,-1.0072766061076737
P9,22,1.75,0.0052317179894525445,5.976606563895346,1.582021414052372,0,Theta_mean x p10,-1.0348742404934703,2.4417128698686468,-1.5354135810505072
P9,22,1.875,0.19548984235902356,4.024425941702388,2.001674034689037,0,Theta_mean x p10,-7.145978111455379e-06,0.4848981982351925,-0.3065841992078799
P9,22,2.0,0.3855850427166917,3.229469131202928,2.0283350507526623,0,Theta_mean x p10,1.0339737593172948,-0.3119456657064718,-0.2285152481810583
