label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P20,9,0.42,0.21,0.21,0.16,144.2945525006394,392.52563400262324,-101.81894662519763,7.0567129215211235,20.660197955247238,-4.623835901020856,5.188205462321866,13.023181519414265,-3.8376574239483623,21.8160690426357,45.21813027808513,-10.273394458345745,6.7511594086805236,12.087318404259724,-2.716476513921079
P20,10,0.48,0.14,0.24,0.14,195.7730673770082,527.6111152393732,-147.62557933857119,30.023418476024492,71.26766338848994,-22.075629154959746,4.890719694613889,10.527367824464587,-2.3924274201793256,15.471001773593795,47.776515670558766,-10.520889258869632,10.28456363501784,22.109655470087468,-4.873312494393174
P20,11,0.43,0.17,0.21,0.19,221.57131731235663,647.3162390754594,-174.6503563065313,19.833767439745024,77.45727786336676,-17.51481534312128,3.712720080594464,8.567849766141865,-1.900350195567243,22.390304541802475,44.39585706241343,-11.760597031982654,7.596316506492253,13.150373821748264,-2.49266175258418
P20,12,0.44,0.14,0.25,0.17,148.5897517725896,755.6699277335858,-143.98338425336047,13.207314910750632,56.65342376792353,-12.264630090425532,3.808142411263658,18.389598324405807,-2.2879677912301073,11.291798312536663,24.202245891642153,-4.7242817044956125,6.0308299103835825,9.883095460157385,-2.0793094127909866
P20,13,0.44,0.13,0.3,0.13,153.38038407658453,756.4060149253253,-218.2094577073275,29.26057754160993,142.2497765098442,-40.8671721175969,14.59211029856922,72.85491476851016,-19.97004579696376,28.899458170252267,130.74256641766212,-35.184045122892286,7.197651497645971,13.496992982065253,-2.709258408535092
P20,14,0.42,0.2,0.29,0.09,136.11297706940306,387.63960182090057,-130.04541290540013,14.916530784588907,50.157217968854354,-14.128438099291794,6.842725355680971,13.170127553213202,-3.0209154738998074,21.711943225756457,60.444058416976574,-14.285490514803156,4.541098649577133,12.19148983373346,-2.8448403958945883
P20,15,0.48,0.21,0.18,0.13,982.7141666611178,3919.2386333313348,-1172.655276602986,35.535647124252286,151.46299200300356,-39.80377082871198,16.92794136642325,70.54578476206305,-19.074930975599862,23.447735631753417,55.39884878579264,-12.455859656182746,6.836889782107779,13.300953292010469,-3.408340032859946
P20,16,0.39,0.21,0.22,0.18,82.79942857844287,257.00794090440877,-81.17591920332133,13.414002772208528,44.30255783750967,-13.885144501742081,241.49189557147764,631.7231788364691,-186.11132651412535,48.86872859449878,107.19165315235601,-28.21477558918677,18.463490862953726,28.791091289859086,-4.866718766014602
P20,17,0.46,0.16,0.25,0.13,24.995696104747203,61.97786932452538,-14.063805967148065,9.303623397708659,11.502846726179328,-1.752125303062887,228.73305897963252,437.3595248381439,-146.99655634141916,31.441249948372402,55.84176328167108,-12.294464832033457,22.41342262747513,44.655762170299724,-11.08817871453634
P20,18,0.44,0.2,0.21,0.15,50.40766719280108,169.67076041093517,-47.77928506179192,11.73346561288537,41.25869626236075,-9.974039833642417,245.54891682795144,509.2696427210835,-144.50201823740846,31.982644026357683,68.35003526430651,-14.148450552591385,11.955198423695279,22.18788063552953,-4.423603353386211
P20,19,0.46,0.21,0.19,0.14,159.76806501596914,452.44808155952455,-115.38516657038785,8.473088172272712,21.945605084612865,-5.2730395571040045,148.97226842803246,355.2243848613056,-109.43171473643542,27.006843113289307,45.96430529236603,-9.046468712617513,7.268173367794481,22.552525030055506,-5.215189640098599
P20,20,0.42,0.18,0.23,0.17,95.4311220584129,598.6750114114626,-153.9209162192611,9.569661633696175,27.97632312639813,-5.266180476190732,93.74392765789345,264.4073134952545,-49.53561538344681,33.71957579588209,82.78141179546783,-18.032979777758356,11.038012170890546,26.042393363277263,-5.790934103204908
P20,21,0.46,0.11,0.25,0.18,14.950139765915134,36.54286404870389,-8.871607469238638,3.669930011893134,11.438727244844484,-2.2913396249663407,165.6463858639658,244.97262634688803,-59.391932647453956,29.81872682016794,46.889245854530955,-8.311545995581138,9.594532075257643,31.70790549764439,-7.174270322097169
P20,22,0.51,0.16,0.21,0.12,1283.3564467561282,6444.488969893482,-1916.6480851267142,105.07428666495372,696.2623619272672,-198.2029297524249,133.96753992466012,316.1634127642981,-92.75870628984919,47.56089268669367,175.9982690965668,-45.28762867389734,13.283955626827163,30.279242891343493,-7.404691424762241
P20,23,0.49,0.1,0.21,0.2,531.421917754998,2044.4246729240047,-533.4887875230779,29.323658602272086,160.98794547356798,-43.6542907871379,106.3627575745459,274.31846940902267,-85.8355847893724,40.63881918454537,67.18142952052396,-14.361486691955973,15.413591655457829,44.36800725731598,-12.53879650086469
P20,24,0.49,0.14,0.26,0.11,626.3023486212701,2779.1500192844196,-765.0079983922087,104.02808143018777,620.1775464851095,-175.9842161146766,216.79555649299093,397.2937920991582,-96.63373163264549,69.82525900328149,315.28044694612123,-86.1099051438196,15.16559448125985,61.6176739223311,-14.587155721270832
P20,25,0.52,0.1,0.26,0.12,49.029961567760026,123.76218937577701,-35.98550876036489,8.949041419432852,26.903806423147106,-7.948373096096071,6.532272142310397,29.17562322563501,-8.08675586071655,13.595133112590206,22.271477769008467,-4.102370274393664,6.796942948698332,16.200711082323846,-3.7414763410041827
P20,26,0.46,0.17,0.26,0.11,69.79149621975357,235.24047207862213,-62.917534859816385,13.308186611270989,35.597876128522046,-10.636621460110627,114.56514364562183,575.3628124629553,-176.02630052580642,31.03099903040068,80.43110439236989,-25.216074366400072,10.7816486465047,24.531684531926842,-4.458844498784798
P21,1,0.21,0.08,0.36,0.35,604.6940833344181,2319.9299714914996,-622.407469358265,29.285462475617727,74.34061716616094,-21.58474623478304,147.51702875633478,413.524087522943,-112.56652840143435,41.87512602582963,69.20679721793867,-13.932536044655073,15.46161961128635,44.70483247014662,-9.484490258710057
P21,2,0.24,0.07,0.39,0.3,97.4762423389709,159.35417499070763,-32.07732854523823,14.336872770366625,46.92025859212313,-10.875962572421072,83.53410252445008,178.62658653743966,-51.00241565835877,29.704453097714357,70.99117658307989,-15.184239719372778,6.258863119690709,15.09733644613044,-3.56650964471485
P21,3,0.24,0.02,0.39,0.35,75.01420660726959,271.7335710654629,-66.90414336214495,6.4138028851754685,11.856520907878668,-2.6430135676741666,104.28595274571184,258.9227851024051,-67.97146588852067,26.17082568031246,70.34472182990945,-15.169250826336587,5.65740981620646,15.909412028732655,-3.6948356018112607
P21,4,0.18,0.08,0.44,0.3,72.60759425071778,163.84368760232158,-46.33307954166723,20.407041325070303,56.71326960365646,-15.545712421996084,83.71043772626324,196.30481468695007,-39.36297083552429,21.716687831284915,35.097045853506664,-7.858555983414077,7.920856741344485,15.623144253171368,-2.756803250176816
P21,5,0.26,0.0,0.51,0.23,15.293165468953157,61.51669747121505,-11.508079373198496,13.688506044682853,47.17627036401613,-11.407206093833715,95.10101867301636,199.82391594742438,-46.476793559940354,33.64594743458447,95.82812393798167,-22.517055403102155,8.130424730540184,19.038379052305594,-4.735143114690345
P21,6,0.15,0.08,0.4,0.37,190.05402283768174,498.7090531284175,-134.81016327121262,13.509786977066334,40.8074768879722,-12.080775673676904,106.96250807720233,287.88363490622453,-80.64030899410976,25.096656486395677,48.790132955673485,-11.948215862144378,4.034215810883969,11.85633800948288,-2.5315383751382146
P21,7,0.21,0.1,0.4,0.29,54.20861616571288,226.89709972619698,-65.63902295200924,9.879287553318047,32.57365516212492,-7.520565579070741,84.82019275242845,227.035093601046,-61.88455769594628,28.560665971229398,62.54450609210613,-11.380078891484345,4.243139165486942,7.3605323730138865,-1.3501446472798115
P21,8,0.21,0.05,0.4,0.34,55.43788205768588,195.04392190428328,-51.31868877830283,20.497243263833518,51.68067003673754,-13.30681991330575,142.90149500811026,426.38803505923283,-111.78260080079099,23.34286308898713,38.38743819186875,-6.183849618188841,4.381601774533266,10.366435183504782,-2.247556294493763
P21,9,0.22,0.07,0.42,0.29,88.27383475645375,219.57960793980533,-56.380832540247276,9.899122239784662,37.11827011723862,-9.160029056785117,101.24655074193677,306.27430883854805,-85.532356668212,22.892427384557,44.67153869381127,-9.401221453901032,5.197526094853732,13.932770943206936,-3.39068312938125
P21,10,0.25,0.06,0.41,0.28,409.8715436717044,2153.839244452375,-616.1889752073896,51.43912450756075,294.48924626658004,-79.36653375496509,133.77448071163826,252.31850527134873,-83.78871048961557,27.784906113508995,115.15752455728833,-31.953318112699556,3.7342094859597985,9.892240375127471,-1.8405801679116953
P21,11,0.24,0.09,0.42,0.25,58.855991939853766,154.99894593316873,-41.6615074783197,11.207031436023534,30.426847322973217,-8.57876019337191,99.41224597550735,265.90383327981715,-72.56273078992533,20.667699892616522,41.37616447151851,-8.567803791226709,4.522668235976702,11.387492491215244,-2.5708153872142048
P21,12,0.25,0.07,0.49,0.19,15.851519012790916,57.986695347526734,-10.598818767201976,5.515869596683632,22.33940672981574,-4.542925936593156,64.18841282866433,215.45851730557078,-57.85827483223482,16.141267801344636,34.90953883194395,-8.758820373495428,3.61070969667254,6.970465699578225,-1.4626735181238402
P21,13,0.22,0.07,0.4,0.31,118.34909217508816,387.42350706639064,-103.26292239638596,13.9793609087035,44.99803113155784,-12.27532999419641,53.02572190193355,174.68566278550603,-42.19833553190394,26.227911313670255,53.121808977016045,-8.59343078437983,5.646498035540877,10.542581439103554,-2.6366999228819643
P21,14,0.24,0.04,0.33,0.39,69.7376519411099,171.89776999206146,-51.514394833876906,9.280848972523067,17.882619716431712,-3.662576465419008,78.16793967213363,132.41131133557124,-28.081833399351726,19.695591207970715,46.928894266826106,-9.700782920211793,4.596427576522082,8.03025668481073,-1.6702692347281571
P21,15,0.28,0.05,0.36,0.31,92.33806230802881,234.61471507038192,-49.4887122784588,8.457245991292059,25.459654272511823,-6.123605563402794,60.46044974424458,117.74700801366743,-22.22429067186458,21.900485116445573,52.937225699271835,-12.683450092851723,5.904592115465369,15.447071423888714,-4.03846382102263
P21,16,0.24,0.02,0.38,0.36,42.3008337614685,142.67808921806298,-36.893723607073085,21.04913025009264,69.99961208552456,-18.699273939204264,82.00193174890342,216.53271828283061,-50.45247447366046,25.733570717630506,47.52016088221841,-8.430632045896084,8.318008057736852,22.333288901858708,-5.013448256602875
P21,17,0.21,0.09,0.38,0.32,64.49160979094279,288.23423701221543,-79.27415196625938,18.520054456334172,42.25958625016556,-8.711516065647338,138.21789430064376,359.8648082273713,-87.30355206856623,28.34543155336827,56.68088062173611,-10.85912047774383,5.4723780004235225,8.765683096626013,-1.5607044013077902
P21,18,0.27,0.04,0.36,0.33,36.14035783762197,88.28163088386634,-27.05786736932478,8.449784211233004,19.59160635845237,-4.556938622789744,79.42969770475962,241.78888668265606,-66.73077000508839,28.3176981961151,52.64226795187402,-12.72222638526759,6.6391319300317555,13.413719176726124,-2.9369774518505505
P21,19,0.31,0.05,0.35,0.29,394.3236509959135,690.7315523450845,-189.36383868219326,19.718838791636696,47.024233155249206,-12.722592985368234,68.657335086005,142.03592433309228,-38.74906866839268,19.504418651042702,33.01155179996249,-6.972698947951823,4.902058376751764,10.469318181687925,-2.9880558257320606
P21,20,0.22,0.05,0.39,0.34,1545.216207227093,3447.3510161397417,-916.0343581815118,124.67580758214848,335.03275615622505,-82.70867667004958,258.72384886168976,778.5574446456778,-189.73815162180364,41.22473601417265,71.47522410377474,-14.551903140713076,8.480383693599205,21.68477398029711,-5.463711115665117
P21,21,0.18,0.06,0.35,0.41,12786.76301595838,29975.36166078986,-7948.856865993792,148.1979828443088,583.8673192931238,-146.10039647691278,73.39810335711195,162.30100653479815,-46.72209438077382,46.36772821420901,107.99715229833005,-18.727469844852337,7.377586154791653,16.265377102803136,-2.902789685948735
P21,22,0.23,0.06,0.4,0.31,4290.181124598687,7655.71624871956,-2411.3825805285223,40.458340273494585,101.79323592863273,-31.244693040754086,138.52676563765903,354.24889851632383,-75.85167973530847,55.28298069086083,109.42410582756618,-26.163332528048212,8.738832502087545,20.165991538061853,-3.811860438676405
P21,23,0.31,0.08,0.35,0.26,10370.82946094091,14395.852637952119,-3384.01300297183,103.34058541002034,283.1469206519099,-70.45881984170047,198.13372426707684,463.5126790881682,-112.98288392052581,82.33032809831926,178.85720593853569,-40.13919598030638,14.258228602679697,22.887048150340192,-4.925947967322445
P21,24,0.31,0.07,0.34,0.28,6291.54163708032,23512.639151780313,-6456.20535023157,18.332992911650408,53.75399865080727,-15.27705616664452,62.11963950136032,230.44506168762587,-63.13145683189457,17.129827969242847,48.42227731929024,-8.585537168737794,6.2911599870420165,16.66614162314442,-3.6692169102195904
P21,25,0.26,0.07,0.39,0.28,4219.545875139347,12016.64569124073,-3819.5392922337205,13.683724775781293,38.2157513575701,-10.170678061553339,93.4018002390258,382.2766106086924,-70.74066026496965,45.453082224783664,78.36311310352633,-15.747909073378892,6.555812225975583,12.524800556453396,-2.4772909160320453
P21,26,0.32,0.04,0.32,0.32,2381.323129972507,9030.38445676481,-2621.5761485866547,29.50476310118153,57.78524684278776,-15.621602981639638,92.74032293590145,283.6340128936521,-77.45661749406797,36.103154526851306,74.83251907020966,-15.379188999998549,7.052410147818962,15.62340188766677,-3.301929382127865
P22,1,0.24,0.05,0.4,0.31,92.47248522025912,525.0667952047365,-138.54494040194888,13.106195136772538,39.09719365009383,-8.748175744555894,67.73414546637626,171.4635905783714,-49.08616047201193,17.266563796832806,41.51884564613377,-7.727090597361291,4.897761592440017,12.20633571671442,-2.688810990047303
P22,2,0.21,0.07,0.42,0.3,54.63392006885912,144.4824839956024,-46.23003620206497,24.617521656861637,111.82113121113376,-30.108145845084152,69.12557508476911,170.105688612813,-45.566731815800274,17.944126012179563,34.52084268793019,-8.286497054260101,5.316472757287028,9.821942592264277,-2.4338471550416574
P22,3,0.17,0.03,0.43,0.37,398.92817596122995,1792.6119348531588,-494.71984127573194,33.60568405304432,178.07286722317713,-48.15479419670602,26.614374295874878,71.45274925323302,-20.3506142019126,27.10779102476737,101.6238110506641,-27.153998030271385,6.950482013944405,30.800857440355948,-7.823594583659503
P22,4,0.21,0.07,0.41,0.31,29.70330941174091,77.51612973280832,-19.66392668872581,8.51401564223899,26.36372414008534,-6.156582201007484,57.691994666260875,127.0028219508888,-41.324847982920986,18.061063012200837,38.15560901818906,-9.524492682083944,4.181019297077232,9.002396603181648,-2.2388839024755827
P22,5,0.18,0.01,0.44,0.37,17.575086532670387,54.09674022134007,-13.380177460975816,8.996946604534713,18.533442413409475,-4.43933582795824,48.40778531735681,158.89473996643878,-46.570068319891014,11.550542369330985,30.64663768286366,-6.573066315377079,3.648296838823838,11.20968021054914,-2.828067492794038
P22,6,0.2,0.01,0.51,0.28,18.626157776546844,95.42677267935007,-15.719701059027932,10.131098702963602,33.800375860839246,-6.455588027576095,8.838341363336323,31.850628649152956,-9.756276597878395,12.306376435423685,20.695832360666788,-4.692429089877559,3.0810615560615466,8.178682870069093,-1.989503131954231
P22,7,0.26,0.04,0.44,0.26,169.22005236009895,388.2700537120754,-96.46673032613766,12.434546384334713,31.847196467598906,-8.705402712768961,6.9948246181488,16.676048577332562,-3.660448697102968,7.696708958658486,14.442074565189293,-2.5922324941111223,2.6634891029780796,5.566803518219245,-1.311758336452995
P22,8,0.14,0.08,0.44,0.34,30.256350393021656,88.11140716204613,-25.036342912905567,10.593220619704637,31.785028399309716,-8.549250191200498,9.551238005813264,26.442257729755696,-7.199017568775716,12.48441009748468,37.202028486004444,-9.365495284472726,3.9151010321813717,10.525403022102715,-2.675701679109175
P22,9,0.2,0.07,0.4,0.33,9678.12953565957,44437.66927783833,-12671.922242725102,805.128867203923,5222.718169140373,-1511.8403968898228,404.1866233606819,2343.697615718579,-662.5097194546406,320.2829217170904,2427.421964083012,-742.6135380531157,44.64036390464829,332.64352204910324,-100.9010729847544
P22,10,0.24,0.07,0.41,0.28,540.5904090547207,1838.6857413458283,-466.401250506518,27.111795329002295,62.61064963528726,-16.929241860041458,22.36278791663795,71.3279142071043,-14.266474940892246,29.858086909263488,56.794692981347154,-9.75230973593788,15.86916119234246,34.668522728246316,-7.17117727416977
P22,11,0.24,0.04,0.41,0.31,18.76591925359879,40.4540396535121,-12.764186329159296,12.622224352894953,22.579434858556343,-6.822923394015686,11.632290822293147,34.321075267926474,-8.43071615255764,12.03599351914951,21.56010748713122,-5.259649885695538,3.0303838457272745,10.841437448473807,-1.9254476478989677
P22,12,0.22,0.06,0.38,0.34,128.4665648213276,357.9634001179787,-99.62181743698389,5.069092921349496,9.01959897851696,-2.2442896424795924,7.540853491112771,15.171882632050586,-4.144925702503916,13.105094820126741,24.711923078551408,-4.597146179034483,2.829069585306409,5.958924212083327,-1.5303576972720234
P22,13,0.22,0.02,0.5,0.26,80.66761381303664,359.42392136128524,-64.46192396071079,4.44176756671219,7.158593676661049,-1.045009865039881,85.85228371618732,194.55781983992782,-65.35141829692895,23.998021919911412,43.15086800511327,-9.700713780409417,4.043217882864335,12.020113869241033,-2.6590122673881993
P22,14,0.31,0.06,0.37,0.26,91.33683254450456,337.2442008374583,-51.125696887497746,8.143928657694573,58.676029680875644,-8.50500274098319,8.98423159294821,18.24035615724474,-4.4278582512519025,14.67181286583632,26.407664423778236,-5.211757608443841,5.41566342615077,10.92367215216931,-2.818346598792636
P22,15,0.16,0.01,0.44,0.39,54.21919043039728,187.7556778877809,-62.29858551933489,14.896705726787077,30.268924215071856,-7.455360131822529,47.133108858060005,150.37637034003154,-40.88060703672174,19.38596341109553,37.288381662778995,-7.233843100670024,2.9745531746671663,7.542503128615416,-1.8196409415907393
P22,16,0.19,0.01,0.38,0.42,25.99166745023126,54.022042500219136,-12.74159215059652,15.358361632989913,32.724403783662126,-8.227031674643692,18.10603010462672,40.840020286394704,-12.68707057183637,12.897074376165317,28.609154428341167,-7.292782220593857,4.371881855718811,9.247195754295113,-1.9834816709779646
P22,17,0.11,0.09,0.41,0.39,42.05206155417081,124.26499640362255,-34.994492475490915,12.171284240164251,32.238528731848604,-8.115990361016939,12.927099521285385,36.26530853011278,-9.902925170296779,14.940939001393094,37.650219422198056,-8.714659446289705,2.7477230774157007,4.5700650507943905,-1.0375124225997887
P22,18,0.21,0.04,0.41,0.34,18.47334146444749,55.60420986960304,-12.747757136875887,6.445859188172978,20.506766282145904,-5.588167518139446,6.701605169462606,14.991676408451568,-3.7541681111027354,12.273747416155908,23.10891231836947,-4.506510457970717,4.110405063793666,8.802743879228444,-1.7528171827828658
P22,19,0.27,0.03,0.42,0.28,34.59204849768813,94.51836740383771,-19.4767576977425,8.77322883060084,19.975411292038633,-5.031001082703656,32.14956045903063,63.00432225456487,-16.3260160300645,20.83507371698183,64.25283098956496,-14.47651798271899,2.6060259216967,8.153950751270607,-1.926391496987849
P22,20,0.25,0.02,0.39,0.34,107.65281295008228,310.6552603607636,-82.93951675961982,11.44595336326061,29.960874299293007,-7.275327918307291,8.768641540060566,27.82251781720249,-6.839380043420239,12.214687757933506,26.374631434589745,-6.658718442227107,3.0227177760349266,4.9491257638023205,-0.8950975205435605
P22,21,0.19,0.05,0.35,0.41,226.21302313530666,1075.5962812308135,-291.7836607886164,19.6805409540877,40.89505476079853,-12.418201137550488,4.008973564359215,9.973007448537704,-2.562707708714141,9.833342397505398,15.167412919317938,-2.970632338169061,3.033624650101651,6.298277358347091,-1.2429962419989216
P22,22,0.22,0.02,0.39,0.37,114.23105411524915,191.30056341369152,-38.71482780515356,12.822183890894609,37.83456058557661,-9.955871417884333,4.364218451168201,15.291818557522372,-3.7907392647055533,11.266772524809298,19.194962669868172,-3.656139744175144,3.5289553636894664,9.356759677108187,-2.0259948276368047
P22,23,0.27,0.05,0.36,0.32,1184.6910799148816,2657.8798199270477,-845.9908598717515,18.706075331230142,99.23848819137095,-15.063178785034886,44.35970960021952,114.27099567204179,-31.69785359364295,26.9189022451087,64.37931778443618,-15.152011738229552,7.446615364361508,17.883812475164575,-4.651429057104498
P22,24,0.16,0.07,0.36,0.41,50.79199920114661,84.36178514090108,-23.44601452065358,7.311014364374518,15.895834464909777,-4.187271047017931,36.47460530023493,82.87694265509043,-25.173188302619742,17.270134037794183,37.05964050100805,-7.042096564328538,3.86128079617227,8.457051917628164,-2.1737877563349173
P22,25,0.21,0.05,0.44,0.3,123.07642650558046,408.16198856316464,-124.53639286286268,9.448385890433187,21.44100417320093,-7.276149095858093,87.3281033234973,234.49326217978643,-61.36517978860087,15.064858739219664,45.604474968449395,-9.557828184616065,4.222050786903762,13.249005884897748,-3.006459992326565
P22,26,0.18,0.05,0.44,0.33,44.92688985248802,143.4104828797457,-39.10909393165749,17.936877844158182,37.198428343457664,-9.570740926300628,19.866396603162165,42.65494130046116,-13.496084168428345,11.408453823763029,21.69167540269877,-4.489578188837967,2.7545665476817587,7.383840164345132,-1.7692895506485673
P23,1,0.34,0.27,0.19,0.2,191.60339557009036,650.7045800749022,-164.2314293822458,20.13337128403748,56.51129821458872,-13.53246670244071,39.38790747688294,153.72488459137878,-38.55032320094007,105.1398637310624,211.3520994975217,-52.29799347765336,19.09540020511087,48.370336334531984,-11.79427780387841
P23,2,0.33,0.21,0.21,0.25,339.6396544869957,1121.7015321541498,-182.93277461345482,35.57289936216317,63.855491306863286,-16.09275640593016,81.68082283613214,224.5862117095024,-64.89183346073831,116.04449483595901,291.5253483252079,-70.06318453855218,18.52614012802203,50.0303039906453,-11.333911175184063
P23,3,0.44,0.1,0.19,0.27,181.0229780452367,293.08958591507064,-75.10807605658894,35.673664566827554,107.87682293194413,-26.123699537060446,47.78444091307783,120.61123076324188,-34.59396047598181,97.65662342495717,258.3954069032012,-41.19000884159786,13.971146104131947,25.910210674918883,-5.272963691142596
P23,4,0.28,0.17,0.29,0.26,101.81161417487621,293.21563989114765,-74.15870823356344,13.990434311772631,36.03939554533954,-9.735036588387853,32.77931192722167,105.25068715217309,-28.873272930730053,77.65412875129536,176.86795471156435,-46.07794837529714,12.52177613707832,30.819697276077434,-7.312009060803923
P23,5,0.33,0.18,0.21,0.28,885.3752532599722,1620.2832988992209,-481.0809817116234,10.346632013296812,33.80288519315773,-9.358206658939686,19.761677496737665,84.11389986770034,-23.778496868408695,48.00013185081802,251.27167566766747,-69.30453383031406,3.717893468546829,17.85914939965188,-4.272514425915733
P23,6,0.25,0.17,0.31,0.27,398.27458000299373,1118.4445598650696,-339.6760836866422,16.622298179129935,49.360345546463776,-12.687365296695244,26.494087914337456,88.10428459679613,-25.532592766415945,68.76786665582563,139.78587247370996,-25.833836918536626,13.493542746898335,25.469628499502843,-5.511738840715488
P23,7,0.33,0.28,0.19,0.2,62.92741832728988,157.8684300292906,-36.01181666180272,21.683008165076195,59.066396021704996,-16.15562385531353,56.88361108927282,204.40896417352542,-54.06687982336072,87.68532190033292,177.97020423849926,-40.28130611170559,14.295658822938192,29.72643811803849,-7.7770645962952
P23,8,0.32,0.2,0.28,0.2,79.21038824872161,396.81340514804685,-72.86486828672024,20.84192657738049,40.43321945291356,-9.094969222530674,47.62403575647042,110.93514730183401,-26.231260538557876,109.19582497570237,242.13501602567436,-58.56732007059235,20.66198709026853,55.57399315963245,-12.378900349622334
P23,9,0.34,0.24,0.23,0.19,135.8022776877778,269.89997467287355,-68.1646772601103,16.137304359155024,38.6277233678873,-9.767300241880939,31.658245743944477,105.40556625846347,-27.613444338208822,64.2894009034772,110.21040903697447,-22.779247200013835,14.94389817977907,27.71757738549207,-6.283196543753707
P23,10,0.34,0.15,0.28,0.23,39.11980260627951,84.98258358214152,-26.27275791613563,19.05186398394035,61.384002186161865,-15.222186693636328,62.54422883373674,173.19586522318065,-39.29780613217445,106.90612171170918,231.29667772413262,-50.68104222362512,13.859212734890496,37.77029043956058,-8.052047037913932
P23,11,0.29,0.24,0.27,0.2,207.2089465319602,599.9484550993488,-133.11011571149942,39.2771889269047,64.79592946689829,-15.962711408797025,39.63678509206183,91.24495124889421,-21.5499191320231,121.5029786786924,326.9701116778979,-72.39734202957563,17.494042100261595,31.125649932723334,-7.525256588872587
P23,12,0.35,0.18,0.25,0.22,75.5677295403659,163.15164117787418,-40.799333709168046,22.806543409796852,55.53511906188335,-14.200939841213,37.18515465731626,76.48653456039094,-16.8760171961869,108.3523893374216,175.90762436737856,-26.485181223646197,18.28044402558163,29.089243072256032,-6.027062337010294
P23,13,0.31,0.22,0.22,0.25,91.14358778062895,184.27450111302628,-57.71195161188313,24.981377183582417,84.68092973722304,-19.916694252930938,15.64319901425364,29.62102814555905,-8.562598237978264,72.52774768948034,152.98121762502197,-32.71146470562516,9.438853900827741,41.65343587999533,-5.220997450514817
P23,14,0.32,0.18,0.25,0.25,98.66426256473778,216.5807620618175,-67.48053439832378,23.450682953585723,42.48365771069412,-11.156470301248095,77.42140106397774,160.52464806444505,-43.471851099769886,95.21118944492574,210.76721018831205,-50.681872043282915,15.951065343477849,29.16745037547942,-5.454938026649093
P23,15,0.39,0.11,0.25,0.25,66.41581273157274,210.65113234033092,-56.63257779891185,23.239523845910462,56.068868702415614,-11.92349670587697,55.8174247599181,115.71141387684642,-31.828093398639847,110.73434686810995,239.37020590046228,-45.86598010539404,17.77854803075777,34.834012912994666,-8.626475512072602
P23,16,0.36,0.17,0.25,0.22,60.8221801255671,145.53591830403536,-40.43480622866457,12.45493116899383,31.708768789486776,-7.925538291921894,52.23656926840736,151.04747956208914,-39.21687666034982,127.62229190504321,314.96902781400513,-73.88171674567454,14.337822125491956,33.285473778293245,-8.10282857545432
P23,17,0.27,0.2,0.29,0.24,48.112022119588026,124.21695384523944,-29.05282649250477,27.906208430860744,91.06845232142868,-21.47741416912621,48.50268802185138,153.86516480021658,-28.28777136973745,83.761350030756,162.9032209221815,-50.4555062502493,12.697032245079438,32.654357171597624,-6.875898834228332
P23,18,0.26,0.24,0.22,0.28,123.00387324218812,185.19958143517468,-40.06583897275223,26.091974111774412,79.53853468879528,-18.334235198128038,45.51277514744072,197.92277318811375,-51.44200058819656,105.65925641121342,238.60380742457792,-58.40675282140903,11.655151689394385,21.778993515290708,-4.611902354848086
P23,19,0.29,0.27,0.21,0.23,112.34759824551753,233.77458044972556,-67.33998612274418,30.52230169514864,70.78507348389374,-22.269970412559598,44.099641387571026,110.13625645396446,-33.37896038497578,100.67327540630389,226.1800348637361,-62.767831816259296,10.779611262368793,22.172693912304744,-4.262705400213947
P23,20,0.31,0.27,0.19,0.23,109.22249856635858,188.2804143365602,-53.96716846077273,17.217878792396043,54.1651297428332,-11.292687884326911,41.249211796547456,118.91876321343713,-27.706740183878747,74.71292108164087,168.9636303918819,-41.71568258747319,14.678366983388955,31.51398415397386,-5.72113524856374
P23,21,0.28,0.21,0.23,0.28,74.45828513930411,155.76074424038222,-31.989343614378335,29.602341606075683,73.94852932992602,-22.27278384343819,36.86676073816931,77.99302517676,-22.198378127375072,69.9602403487556,151.95228397706256,-42.065683011547364,14.707477664876048,29.576336621177852,-7.383764589571153
P23,22,0.32,0.22,0.23,0.23,46.31271892091948,127.32984654425321,-33.75052523303646,21.474504234140664,61.715859918568,-13.60754938110702,66.21719321944589,188.09341730672278,-53.38929868483367,102.32723961553896,329.75923051213715,-81.79049537701553,11.991778166397893,26.101498450632747,-6.1335868468245005
P23,23,0.26,0.19,0.31,0.24,175.57605669134043,785.2376949704316,-216.59514198324973,34.837306192140375,95.18428922604018,-21.46398288255556,41.691234717120054,98.57360675812978,-29.390696306159704,96.90764366709456,228.8271062110607,-59.96384545874731,11.525590051427926,26.757803258568693,-5.483676966026114
P23,24,0.32,0.16,0.28,0.24,157.8396094940945,290.6594965860984,-86.09529686521405,15.48621379485143,46.548106103579975,-8.975169234947852,50.06279332948127,152.97248866342204,-35.199651261204956,82.4192395675467,146.14045389015058,-25.81008888798032,7.941998722974045,22.870364727993838,-5.305089899612406
